target_body_name;launch_date_YYYY-MM-DD;tof_days_d;delta_v_km_s;r1_total_corrected_x_km;r1_total_corrected_y_km;r1_total_corrected_z_km;v1_transfer_x_km_s;v1_transfer_y_km_s;v1_transfer_z_km_s;r2_total_corrected_x_km;r2_total_corrected_y_km;r2_total_corrected_z_km;v2_transfer_x_km_s;v2_transfer_y_km_s;v2_transfer_z_km_s
Titan;2025-06-15 00:00:00.000;1090.0;23.36933552600996;-17052279.732874826;-139336133.21379912;-60379437.53797056;36.08971923765797;-8.034436743155002;-16.48497026329451;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393733003113528;7.818821187504044;1.8319562560210276
Titan;2025-06-15 00:00:00.000;1041.4604277423473;23.28542935316377;-17052279.732874826;-139336133.21379912;-60379437.53797056;36.08971923765797;-8.034436743155002;-16.48497026329451;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393733003113528;7.818821187504044;1.8319562560210276
Titan;2025-05-31 00:00:00.000;872.4923417235165;23.68281864615202;-53901592.21840774;-131042216.9244774;-56781248.16905759;36.71772909276024;-11.640171330306034;-16.793462162691934;1280319798.1002817;550125464.348271;-60011949.73089453;11.411204103823485;9.151299825965294;1.8005378293937235
Titan;2025-05-31 00:00:00.000;1158.3512569389482;23.25682446975049;-53901592.21840774;-131042216.9244774;-56781248.16905759;33.25163344154503;-10.663114404553038;-20.656579204099256;1177376441.9968128;727271835.4965409;-59053794.24800939;5.788109630819219;7.764428942292734;2.258990267907349
Titan;2025-05-31 00:00:00.000;1105.0;23.926206524803227;-53901592.21840774;-131042216.9244774;-56781248.16905759;33.052388276178505;-10.55546015075171;-20.91694187929104;1169617212.1506777;737785954.0227014;-58863815.40545365;5.509814587964297;7.665138698554806;2.291248449714141
Titan;2025-05-31 00:00:00.000;1037.2589690423476;24.75608438527213;-53901592.21840774;-131042216.9244774;-56781248.16905759;33.052388276178505;-10.55546015075171;-20.91694187929104;1169617212.1506777;737785954.0227014;-58863815.40545365;5.509814587964297;7.665138698554806;2.291248449714141
Titan;2025-06-15 00:00:00.000;1090.0;23.369495676146904;-17055765.093993608;-139334402.62318957;-60372489.6538292;36.09021752080898;-8.035739448362232;-16.48459135511209;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393706376019039;7.818853290235355;1.83181253060898
Titan;2025-06-15 00:00:00.000;1103.8954142477494;23.68476968023956;-17055765.093993608;-139334402.62318957;-60372489.6538292;36.09021752080898;-8.035739448362232;-16.48459135511209;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393706376019039;7.818853290235355;1.83181253060898
Titan;2025-06-15 00:00:00.000;1090.0;23.36769282412388;-17058190.94168813;-139347472.57032484;-60375753.48966502;36.088873698640136;-8.035122108010746;-16.483320754935153;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393720717030302;7.819113189265758;1.8318588099126432
Titan;2025-06-15 00:00:00.000;1115.256865003227;23.450679951463616;-17058190.94168813;-139347472.57032484;-60375753.48966502;36.088873698640136;-8.035122108010746;-16.483320754935153;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393720717030302;7.819113189265758;1.8318588099126432
Titan;2025-05-31 00:00:00.000;890.7420996379215;24.149448965573296;-53907041.91027078;-131056895.82650363;-56781647.08270271;36.458416468774885;-11.621310718072856;-17.025082070770072;1274184947.712268;561630324.9999993;-59968777.34434276;10.965145200139649;9.074785772870914;1.8289137718723445
Titan;2025-05-31 00:00:00.000;1053.4182372190996;23.5081107124218;-53907041.91027078;-131056895.82650363;-56781647.08270271;33.250753773956404;-10.662986869778113;-20.654144025082875;1177376441.9968128;727271835.4965409;-59053794.24800939;5.788106505895487;7.764787174330733;2.2589433829779586
Titan;2025-05-31 00:00:00.000;1105.0;23.923551561652246;-53907041.91027078;-131056895.82650363;-56781647.08270271;33.05152108203092;-10.555362049118123;-20.91449053297691;1169617212.1506777;737785954.0227014;-58863815.40545365;5.509807386928708;7.665496459885042;2.291202463965216
Titan;2025-05-31 00:00:00.000;1116.8843071598192;23.324399506969463;-53907041.91027078;-131056895.82650363;-56781647.08270271;33.05152108203092;-10.555362049118123;-20.91449053297691;1169617212.1506777;737785954.0227014;-58863815.40545365;5.509807386928708;7.665496459885042;2.291202463965216
Titan;2025-05-31 00:00:00.000;1055.299883682378;24.49500184476273;-53907041.91027078;-131056895.82650363;-56781647.08270271;33.05152108203092;-10.555362049118123;-20.91449053297691;1169617212.1506777;737785954.0227014;-58863815.40545365;5.509807386928708;7.665496459885042;2.291202463965216
Titan;2025-06-15 00:00:00.000;1090.0;23.369327043545148;-17061826.214814134;-139338522.15514508;-60373031.39371997;36.089460251656185;-8.035971369240007;-16.48460526386756;1169617212.1506777;737785954.0227014;-58863815.40545365;5.3937472209187485;7.818960979668374;1.8318737309721675
Titan;2025-06-15 00:00:00.000;1187.5082825448517;24.575872589466588;-17061826.214814134;-139338522.15514508;-60373031.39371997;36.089460251656185;-8.035971369240007;-16.48460526386756;1169617212.1506777;737785954.0227014;-58863815.40545365;5.3937472209187485;7.818960979668374;1.8318737309721675
Titan;2025-06-15 00:00:00.000;1093.5572095364423;21.769713197384355;-17061826.214814134;-139338522.15514508;-60373031.39371997;36.089460251656185;-8.035971369240007;-16.48460526386756;1169617212.1506777;737785954.0227014;-58863815.40545365;5.3937472209187485;7.818960979668374;1.8318737309721675
Titan;2025-06-15 00:00:00.000;1090.0;23.367302113704238;-17052332.948794056;-139348539.6477551;-60380173.29800018;36.08881875418538;-8.034050753558944;-16.48323610139056;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393710005277459;7.819076947862755;1.831909096593474
Titan;2025-06-15 00:00:00.000;1196.4120291569643;23.588201045859947;-17052332.948794056;-139348539.6477551;-60380173.29800018;36.08881875418538;-8.034050753558944;-16.48323610139056;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393710005277459;7.819076947862755;1.831909096593474
Titan;2025-05-21 00:00:00.000;933.1664357799266;25.88564040001716;-76731265.43570776;-120861521.08048716;-52363738.47652476;34.66981365047094;-13.37433924736782;-19.625224277086343;1280319798.1002817;550125464.348271;-60011949.73089453;11.413089374534373;8.978309557549792;2.0591633483732616
Titan;2025-05-31 00:00:00.000;809.9326173296672;25.308695752256035;-53910237.28248794;-131048487.94003284;-56782725.508308224;36.71665161692121;-11.639909969226732;-16.793134722494862;1280319798.1002817;550125464.348271;-60011949.73089453;11.411312026711494;9.151483348073825;1.8006269587211134
Titan;2025-05-31 00:00:00.000;950.0127974131408;25.548742096680915;-53909159.63721202;-131055158.33079997;-56781506.66590815;34.51808575785492;-11.218561796616452;-19.072157512941047;1221675541.834662;658970256.9238701;-59717408.85126467;7.707666717662461;8.35547508379979;2.0691836165280293
Titan;2025-05-16 00:00:00.000;1057.5368440133543;25.22021555820544;-87377425.26844041;-114451971.35536668;-49587748.82494824;29.762654373037225;-12.06075090251037;-25.29916530681767;1207355403.1077006;680622668.748094;-59367666.21385644;7.224336016869199;7.766792331425806;2.6980845720433506
Titan;2025-05-31 00:00:00.000;929.8464825261758;25.07104993524792;-53894800.97060729;-131050112.7833468;-56783116.91869498;34.311525015952625;-11.148780758336324;-19.314361094414565;1214590297.0144897;669750060.7548294;-59509130.02229904;7.374307694126941;8.263143212967133;2.099819465520408
Titan;2025-05-21 00:00:00.000;890.7003215616817;25.977888259601382;-76741257.08283356;-120858427.59710692;-52370526.90587704;33.15401198093046;-12.9128115507682;-21.174593538389274;1248924425.1965728;610651156.2932863;-59828363.2383738;9.272735821409228;8.535579722606867;2.24712187485696
Titan;2025-05-31 00:00:00.000;930.0;25.08356648663713;-53897955.38871818;-131052537.08359584;-56783432.460512646;35.44299562560541;-11.47734031306866;-18.03155891382963;1248924425.1965728;610651156.2932863;-59828363.2383738;9.228659576068914;8.726702029389369;1.947518568650194
Titan;2025-05-21 00:00:00.000;1025.464669387125;25.40624719903014;-76743674.98697801;-120858020.05713984;-52364789.3505288;31.19093744778377;-11.913479119714848;-23.44489725441527;1200035213.0967376;691587105.3989829;-59299378.096612856;6.843212780253117;7.846967096254927;2.522222805639337
Titan;2025-05-31 00:00:00.000;930.0;25.08323060020176;-53907373.45461439;-131055087.40408611;-56781616.34608389;35.442130997734246;-11.477851286314456;-18.0315124872843;1248924425.1965728;610651156.2932863;-59828363.2383738;9.228739369748869;8.726831294851227;1.9475578682642205
Titan;2025-05-31 00:00:00.000;1131.0489815177666;25.25222534443388;-53907373.45461439;-131055087.40408611;-56781616.34608389;33.89924800871646;-10.980676112723522;-19.818271021133285;1200035213.0967376;691587105.3989829;-59299378.096612856;6.736914758647231;8.077906039894653;2.161361723579625
Titan;2025-05-16 00:00:00.000;878.9256189777474;25.40374348004785;-87378657.30902427;-114464611.69586924;-49584216.357707456;31.409605724768976;-13.09344953531769;-23.426072850431822;1242231534.2402155;621854297.4974838;-59735949.79099357;8.945672261732982;8.293366267673619;2.4713438388645264
Titan;2025-05-16 00:00:00.000;929.5372018696296;25.25885153959157;-87378657.30902427;-114464611.69586924;-49584216.357707456;31.409605724768976;-13.09344953531769;-23.426072850431822;1242231534.2402155;621854297.4974838;-59735949.79099357;8.945672261732982;8.293366267673619;2.4713438388645264
Titan;2025-05-31 00:00:00.000;930.0;25.083807923485747;-53896549.6293922;-131049278.1553706;-56779908.042572096;35.44348361714578;-11.47806405742761;-18.031540862688885;1248924425.1965728;610651156.2932863;-59828363.2383738;9.228618171036183;8.726658819148486;1.9474216440137704
Titan;2025-06-15 00:00:00.000;1175.3644713258757;25.107912909218413;-17056012.643365156;-139336809.36601925;-60371319.75758501;35.27527750703508;-7.611095003742011;-17.681738638354034;1120704764.4817476;803409455.8431084;-58057881.03038241;3.783715714823845;7.214060999548975;1.9733301480928909
Titan;2025-05-16 00:00:00.000;938.3877057964976;25.317751514115844;-87375964.41992022;-114455137.33373693;-49583081.17893372;33.40842893806235;-13.96586693220242;-21.331729069951297;1280319798.1002817;550125464.348271;-60011949.73089453;11.42210791345231;8.847508138906829;2.214220449149868
Titan;2025-05-31 00:00:00.000;929.4386775344811;25.566748292947832;-53907970.6039356;-131053344.99801032;-56784055.68889125;36.71660645807507;-11.639377057356532;-16.792325413583796;1280319798.1002817;550125464.348271;-60011949.73089453;11.411296510618;9.151568302440785;1.8006000230963608
Titan;2025-05-31 00:00:00.000;902.879655320406;25.484607711448525;-53907970.6039356;-131053344.99801032;-56784055.68889125;36.45828668754378;-11.621072451856024;-17.02611058957253;1274184947.712268;561630324.9999993;-59968777.34434276;10.96517621578529;9.074682884877976;1.829031369353016
Titan;2025-05-16 00:00:00.000;873.4289058131055;25.793498149089405;-87376640.42624716;-114452765.8689967;-49589600.545056045;33.40785398527883;-13.964247142537666;-21.333495468236684;1280319798.1002817;550125464.348271;-60011949.73089453;11.422194980649095;8.847329101817389;2.214496026674237
Titan;2025-05-31 00:00:00.000;1090.0;25.05415846749608;-53897182.29044557;-131049920.69046856;-56777485.47738896;33.252408126831135;-10.663764861158338;-20.65400785545273;1177376441.9968128;727271835.4965409;-59053794.24800939;5.787988052632988;7.764647478234325;2.25873237776238
Titan;2025-06-15 00:00:00.000;1052.5437264800253;25.56091650281359;-17052279.732874826;-139336133.21379912;-60379437.53797056;36.08971923765797;-8.034436743155002;-16.48497026329451;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393733003113528;7.818821187504044;1.8319562560210276
Titan;2025-05-31 00:00:00.000;1090.0;25.05657469354301;-53901592.21840774;-131042216.9244774;-56781248.16905759;33.25163344154503;-10.663114404553038;-20.656579204099256;1177376441.9968128;727271835.4965409;-59053794.24800939;5.788109630819219;7.764428942292734;2.258990267907349
Titan;2025-05-31 00:00:00.000;1044.511743471723;25.625486731335023;-53901592.21840774;-131042216.9244774;-56781248.16905759;33.25163344154503;-10.663114404553038;-20.656579204099256;1177376441.9968128;727271835.4965409;-59053794.24800939;5.788109630819219;7.764428942292734;2.258990267907349
Titan;2025-05-31 00:00:00.000;1109.81824997318;25.89428459198921;-53901592.21840774;-131042216.9244774;-56781248.16905759;33.052388276178505;-10.55546015075171;-20.91694187929104;1169617212.1506777;737785954.0227014;-58863815.40545365;5.509814587964297;7.665138698554806;2.291248449714141
Titan;2025-06-15 00:00:00.000;1033.213297165924;25.44158838447326;-17055765.093993608;-139334402.62318957;-60372489.6538292;36.09021752080898;-8.035739448362232;-16.48459135511209;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393706376019039;7.818853290235355;1.83181253060898
Titan;2025-06-15 00:00:00.000;1174.7674252474048;25.70350621297282;-17058190.94168813;-139347472.57032484;-60375753.48966502;36.088873698640136;-8.035122108010746;-16.483320754935153;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393720717030302;7.819113189265758;1.8318588099126432
Titan;2025-05-31 00:00:00.000;891.9899275817237;25.15994145169974;-53907041.91027078;-131056895.82650363;-56781647.08270271;36.98320372214766;-11.647098694584123;-16.562709209087174;1286338105.5397468;538726750.9984064;-60127068.00450458;11.87231564834862;9.228288037138825;1.7716697818767648
Titan;2025-05-31 00:00:00.000;840.6333274451478;25.684842509912198;-53907041.91027078;-131056895.82650363;-56781647.08270271;36.98320372214766;-11.647098694584123;-16.562709209087174;1286338105.5397468;538726750.9984064;-60127068.00450458;11.87231564834862;9.228288037138825;1.7716697818767648
Titan;2025-05-31 00:00:00.000;777.0464091200058;25.63194438404371;-53907041.91027078;-131056895.82650363;-56781647.08270271;36.7167277296942;-11.63960199294657;-16.79130856145113;1280319798.1002817;550125464.348271;-60011949.73089453;11.4112666218102;9.151670731112752;1.800482734763703
Titan;2025-05-31 00:00:00.000;870.9790246024008;25.767899499803697;-53907041.91027078;-131056895.82650363;-56781647.08270271;36.458416468774885;-11.621310718072856;-17.025082070770072;1274184947.712268;561630324.9999993;-59968777.34434276;10.965145200139649;9.074785772870914;1.8289137718723445
Titan;2025-05-31 00:00:00.000;1090.0;25.053849970479032;-53907041.91027078;-131056895.82650363;-56781647.08270271;33.250753773956404;-10.662986869778113;-20.654144025082875;1177376441.9968128;727271835.4965409;-59053794.24800939;5.788106505895487;7.764787174330733;2.2589433829779586
Titan;2025-06-15 00:00:00.000;1141.9948915195384;25.70371539321796;-17052332.948794056;-139348539.6477551;-60380173.29800018;36.08881875418538;-8.034050753558944;-16.48323610139056;1169617212.1506777;737785954.0227014;-58863815.40545365;5.393710005277459;7.819076947862755;1.831909096593474
Uranus;2027-08-19 00:00:00.000;1398.0387203115831;43.17445375232012;124750305.1572864;-79358606.06916429;-34394058.29138449;28.913455387254054;36.27740596434214;-5.77991551294138;633956880.648783;2830627548.336829;4887978.8041341305;1.113507532298924;22.97752655947268;0.6425172105617061
Uranus;2025-07-30 00:00:00.000;1286.132949093627;44.26957480337133;90253893.80684596;-112390561.52902164;-48697056.65217308;34.5215836751943;29.457650246189814;-9.976572260515866;843950053.6163269;2757104413.794949;-694734.0134674311;4.380162802346025;22.057151281604668;0.921419426637012
Uranus;2025-07-30 00:00:00.000;1295.7598036218726;43.80195858636499;90253893.80684596;-112390561.52902164;-48697056.65217308;34.47533475510914;29.25083855036592;-10.049014597050638;835441985.3880363;2759263224.765379;-576500.7974969149;4.23047073754009;21.770137191999595;0.9210044228925914
Uranus;2025-07-30 00:00:00.000;1248.4188832807738;43.25293226172183;90253893.80684596;-112390561.52902164;-48697056.65217308;34.47533475510914;29.25083855036592;-10.049014597050638;835441985.3880363;2759263224.765379;-576500.7974969149;4.23047073754009;21.770137191999595;0.9210044228925914
Uranus;2025-07-30 00:00:00.000;1391.3949152897742;42.68197900155415;90253893.80684596;-112390561.52902164;-48697056.65217308;34.430083484457256;29.049609107993987;-10.12100334136719;826926151.9141297;2761396328.3936586;-458281.4336419106;4.084250850344514;21.48885001776772;0.9206529834542996
Uranus;2025-07-30 00:00:00.000;1445.8891620481245;44.07758492633549;90253893.80684596;-112390561.52902164;-48697056.65217308;34.385772638146875;28.853777757872827;-10.192555451445791;818402661.679834;2763503690.0977736;-340050.3327558041;3.94139483834678;21.213104602281145;0.9203633657312944
Uranus;2025-08-14 00:00:00.000;1334.0915235835114;44.44667459316681;117369019.41228507;-88026469.52303044;-38130488.38850835;32.89217818323376;31.33518461327327;-6.359522041002036;801332843.3149762;2767641103.1074862;-103549.0214403868;3.6408140646434735;20.777419775729875;0.6332037353824465
Uranus;2027-08-19 00:00:00.000;1490.514133193336;42.95058977558463;124739787.07565656;-79361407.24965851;-34389195.0011285;28.915585177824678;34.967660132518986;-6.077646662207582;633956880.648783;2836196322.5230165;2149043.7512350404;0.426755899780141;20.96111242536537;0.6359429371561091
Uranus;2028-08-28 00:00:00.000;1488.437480603961;44.42447550716808;136947475.13679498;-59259950.52255985;-25679671.28426915;32.330521547591765;37.71936712799643;-4.163133261663627;633956880.648783;2846332547.4235854;2149043.7512350404;-1.2229186413798996;20.762740412287677;0.4895041927821528
Uranus;2025-07-20 00:00:00.000;1341.5077719673943;43.79964512985576;68839649.45785087;-124797183.0588942;-54071820.25500205;34.77510920617159;27.346067754484118;-13.44849934967258;835441985.3880363;2759263224.765379;-576500.7974969149;4.302171880764568;21.65698440038855;1.1396162564371712
Uranus;2025-07-20 00:00:00.000;1458.7157427850957;43.06642640006991;68839649.45785087;-124797183.0588942;-54071820.25500205;34.643871971018754;26.941848563977857;-13.635355360876336;818402661.679834;2763503690.0977736;-340050.3327558041;4.014742901555148;21.105603238037425;1.14031755261295
Uranus;2025-07-30 00:00:00.000;1467.5086253726802;43.43524391715548;90260900.91468154;-112397494.05587617;-48699791.435078174;34.41389264589112;28.983590914743605;-10.144225367951192;824085897.8170726;2762101634.310397;-418844.7458941936;4.036189054292718;21.39641601897074;0.920573861246681
Uranus;2025-07-30 00:00:00.000;1224.6373381014564;41.904147209055736;90260900.91468154;-112397494.05587617;-48699791.435078174;34.41389264589112;28.983590914743605;-10.144225367951192;824085897.8170726;2762101634.310397;-418844.7458941936;4.036189054292718;21.39641601897074;0.920573861246681
Uranus;2025-07-30 00:00:00.000;1456.6147375548912;42.42132375460342;90260900.91468154;-112397494.05587617;-48699791.435078174;34.38445393463293;28.85362620313898;-10.191878157984023;818402661.679834;2763503690.0977736;-340050.3327558041;3.941319921456308;21.21319212678141;0.9203872601984052
Uranus;2025-07-30 00:00:00.000;1480.9133912483408;41.45364911398371;90260900.91468154;-112397494.05587617;-48699791.435078174;34.355409071947314;28.72598208735849;-10.239344461802304;812716077.8534137;2764894286.050668;-261254.87869358063;3.847899730887485;21.0323523243072;0.9202272950850494
Uranus;2025-07-30 00:00:00.000;1348.0889479706334;43.737656159139526;90260900.91468154;-112397494.05587617;-48699791.435078174;34.355409071947314;28.72598208735849;-10.239344461802304;812716077.8534137;2764894286.050668;-261254.87869358063;3.847899730887485;21.0323523243072;0.9202272950850494
Uranus;2025-08-09 00:00:00.000;1380.5232440141338;41.28904871167349;109087968.3924844;-96844989.54512288;-41954189.37964075;33.50392149443921;30.64067900276021;-7.476223224581012;812716077.8534137;2764894286.050668;-261254.87869358063;3.82213772339214;21.108261013665786;0.7248107038175757
Uranus;2025-08-09 00:00:00.000;1351.1358723976214;42.74457275941517;109087968.3924844;-96844989.54512288;-41954189.37964075;33.50392149443921;30.64067900276021;-7.476223224581012;812716077.8534137;2764894286.050668;-261254.87869358063;3.82213772339214;21.108261013665786;0.7248107038175757
Uranus;2028-08-23 00:00:00.000;1423.1775573275263;44.09033112831732;131196596.0092649;-69688466.90398914;-30205516.17659447;32.330521547591765;36.93163592912221;-5.313704380526388;633956880.648783;2846332547.4235854;2149043.7512350404;-1.226523789603015;20.736676781646448;0.584465556086597
Uranus;2025-07-30 00:00:00.000;1363.6923786476036;44.69290091427284;90259715.75010917;-112395623.48815498;-48702750.12364806;34.3552302243716;28.7261726614526;-10.240017482216745;812716077.8534137;2764894286.050668;-261254.87869358063;3.847929814418218;21.032330137131368;0.9202818250815418
Uranus;2025-07-30 00:00:00.000;1455.0;44.40941998500682;90259715.75010917;-112395623.48815498;-48702750.12364806;34.148453638712;27.83797553508244;-10.590576285213857;769961045.1419506;2774957865.751232;329961.29857182497;3.190588523521256;19.747146056788143;0.9198828625723176
Uranus;2025-07-30 00:00:00.000;1470.0;44.111707024727366;90259715.75010917;-112395623.48815498;-48702750.12364806;34.109144246403325;27.673974649596147;-10.659636119667256;761388125.3763224;2776892898.6962457;448176.11084592337;3.0676996938348267;19.50416170146194;0.9199621709034536
Uranus;2025-07-30 00:00:00.000;1458.1011724268265;41.05707119743809;90259715.75010917;-112395623.48815498;-48702750.12364806;34.109144246403325;27.673974649596147;-10.659636119667256;761388125.3763224;2776892898.6962457;448176.11084592337;3.0676996938348267;19.50416170146194;0.9199621709034536
Uranus;2025-07-30 00:00:00.000;1485.0;43.822599599320384;90259715.75010917;-112395623.48815498;-48702750.12364806;34.07042257038066;27.51419636331045;-10.728379732912249;752808121.4468322;2778801955.7385106;566355.0684627295;2.9474796532511527;19.26553625275416;0.9200911523245116
Uranus;2025-07-30 00:00:00.000;1545.266880897782;41.067893977418095;90259715.75010917;-112395623.48815498;-48702750.12364806;34.07042257038066;27.51419636331045;-10.728379732912249;752808121.4468322;2778801955.7385106;566355.0684627295;2.9474796532511527;19.26553625275416;0.9200911523245116
Uranus;2025-08-14 00:00:00.000;1532.2063449537034;40.96724435953661;117361964.51343812;-88020180.28927356;-38126872.000859566;32.75497542225414;30.423693702664544;-6.60929972411731;752808121.4468322;2778801955.7385106;566355.0684627295;2.919066120864318;19.34781192361756;0.6307285615027952
Uranus;2025-08-14 00:00:00.000;1524.6501320089342;43.15969221053452;117361964.51343812;-88020180.28927356;-38126872.000859566;32.732575035678;30.27683592531896;-6.652401366602256;744221091.6532872;2780685022.859668;684577.3702667953;2.8007847406898008;19.110686917665287;0.6304163704064223
Uranus;2027-08-19 00:00:00.000;1485.0;43.28369717007081;124738487.24202496;-79367563.7406704;-34397735.128509;28.917828626624885;33.87799139255969;-6.363738384367811;633956880.648783;2840563197.2309604;2149043.7512350404;-0.1574172752667331;19.19214863202146;0.6316095559514429
Uranus;2028-08-28 00:00:00.000;1485.0;43.26563940857109;136941448.12875053;-59252806.71074296;-25685919.74018626;32.330521547591765;36.67974072726288;-4.3628211122235045;633956880.648783;2846148432.0971427;2149043.7512350404;2.2508111325361697;18.9642853406843;0.4840715001941012
Uranus;2028-08-28 00:00:00.000;1386.948793577514;43.44168969142264;136941448.12875053;-59252806.71074296;-25685919.74018626;32.330521547591765;36.67974072726288;-4.3628211122235045;633956880.648783;2846148432.0971427;2149043.7512350404;2.2508111325361697;18.9642853406843;0.4840715001941012
Uranus;2028-08-28 00:00:00.000;1554.765797091902;39.58409039999143;136941448.12875053;-59252806.71074296;-25685919.74018626;32.330521547591765;36.67974072726288;-4.3628211122235045;633956880.648783;2846148432.0971427;2149043.7512350404;2.2508111325361697;18.9642853406843;0.4840715001941012
Uranus;2028-08-28 00:00:00.000;1409.3188687469049;41.46791329727402;136946599.29398483;-59258329.51128519;-25681705.946977485;32.330521547591765;36.67911142316916;-4.361860717217409;633956880.648783;2846148432.0971427;2149043.7512350404;2.2508111325361697;18.964338095604205;0.4840001594790327
Uranus;2025-07-30 00:00:00.000;1158.9277511624516;44.77873128497649;90259619.02163596;-112396516.91836008;-48697988.69049277;34.751549760564664;30.502315016022905;-9.63122240756204;883549221.2536553;2746691082.20894;-1246310.0667665005;5.128041076328856;23.478290374526733;0.9242597504901396
Uranus;2025-07-30 00:00:00.000;1168.7653916167974;44.28102741708041;90259619.02163596;-112396516.91836008;-48697988.69049277;34.699782572725475;30.26675639723125;-9.706027181282682;875078437.6963614;2748969417.260296;-1128138.1499897242;4.960559323214923;23.16183966983951;0.9235184786435512
Uranus;2025-08-14 00:00:00.000;1312.6503998942717;43.38007932044971;117370870.49133772;-88022116.40043418;-38131130.652609214;33.088438783027854;32.6093736247376;-6.052132325130832;858112613.8204259;2753449381.105529;-891761.2275626662;4.618695033634784;22.67446911639229;0.6377213911444884
Uranus;2025-07-15 00:00:00.000;1357.6268016961708;45.003227071782135;57364516.314866416;-129709390.98118338;-56197858.65192056;34.639605535965416;26.5773163694216;-15.399244904045323;841114863.478083;2757826884.127753;-655289.0651397705;4.459013303818154;21.77450975791465;1.2606833186726394
Uranus;2025-07-15 00:00:00.000;1274.0263297190754;44.09008844386701;57364516.314866416;-129709390.98118338;-56197858.65192056;34.39664081121912;25.96680285980991;-15.717283974319695;815559817.0674943;2764200420.751355;-300608.3724699021;4.027965911407687;20.949101619838068;1.263171999899149
Uranus;2025-07-30 00:00:00.000;1371.168388202378;44.14122101651418;90246505.74091534;-112393841.12208636;-48695687.29938309;34.65103127047409;30.037333031818854;-9.78162484292439;866599542.1377109;2751222192.707896;-1009967.9001709224;4.797228168055287;22.8520400574111;0.9228637166981976
Uranus;2025-07-30 00:00:00.000;1283.940998349153;43.0007232527578;90246505.74091534;-112393841.12208636;-48695687.29938309;34.5537603736688;29.598116615230516;-9.928612804013614;849617698.8937304;2755650957.393746;-773515.9593142271;4.481974429906076;22.25178878458735;0.9217435324454478
Uranus;2025-08-14 00:00:00.000;1504.7942032346332;43.66863177244823;117369816.76595268;-88018494.23574899;-38131824.28733648;32.909876793205854;31.45280136328896;-6.329700129239344;807026145.9840684;2766273423.6356616;-182419.8703711033;3.731969039651878;20.955868889731217;0.6335818388042918
Uranus;2027-08-19 00:00:00.000;1346.2665493922727;42.17089851933028;124745284.06215169;-79363922.05389646;-34387208.83202877;28.915149460398013;34.908114615845605;-6.091399949318344;633956880.648783;2836443266.6908245;2149043.7512350404;0.3952209522254937;20.867257569458275;0.6356308110088701
Uranus;2027-08-19 00:00:00.000;1458.2152484801286;41.05665518581914;124745284.06215169;-79363922.05389646;-34387208.83202877;28.915149460398013;34.908114615845605;-6.091399949318344;633956880.648783;2836443266.6908245;2149043.7512350404;0.3952209522254937;20.867257569458275;0.6356308110088701
Uranus;2028-08-28 00:00:00.000;1330.4765291296314;44.197491726643655;136946334.87505472;-59256923.28835933;-25678547.047640536;32.330521547591765;37.66292634320715;-4.173138361807316;633956880.648783;2846352350.572636;2149043.7512350404;-1.2469300908211716;20.667234229740547;0.4891721896059747
Uranus;2025-07-15 00:00:00.000;1541.2179491602667;43.97162936244695;57371818.19501412;-129699687.65115756;-56199737.775620125;34.16103231033228;25.404158532464244;-16.031353022595976;789936336.470814;2770341990.94863;54054.23459708692;3.625891439543369;20.17012834981786;1.2662908839061218
Uranus;2025-07-15 00:00:00.000;1473.032318166569;42.40233160307164;57371818.19501412;-129699687.65115756;-56199737.775620125;34.007272282738896;25.0520961129612;-16.239289554746136;772817018.2347214;2774307100.5578704;290518.8624031543;3.372689850794619;19.674636995321507;1.2687376489991375
Uranus;2025-07-15 00:00:00.000;1378.6921625585744;44.268580009461616;57371818.19501412;-129699687.65115756;-56199737.775620125;33.931250263805644;24.882768455268284;-16.34280976046636;764246545.2133067;2776250772.880144;408760.633881569;3.250288453567416;19.43359528826888;1.270060365859169
Uranus;2025-07-30 00:00:00.000;1311.1054360417402;43.23972495487719;90254633.00871512;-112397372.00567392;-48704980.07424928;34.369842065707495;28.78942610327642;-10.217237082347038;815559817.0674943;2764200420.751355;-300608.3724699021;3.894497468518249;21.12246115184205;0.920421476733188
Uranus;2025-07-30 00:00:00.000;1356.0282502747384;44.97609850345296;90254633.00871512;-112397372.00567392;-48704980.07424928;34.32669403960207;28.60051742079112;-10.288242471719697;807026145.9840684;2766273423.6356616;-182419.8703711033;3.755965130403353;20.85382983866331;0.920210877487959
Uranus;2025-07-30 00:00:00.000;1435.300885700927;42.43954186182106;90254633.00871512;-112397372.00567392;-48704980.07424928;34.28436368063525;28.41660788878637;-10.3588499342056;798484979.0363926;2768320619.715719;-64198.690622329705;3.620560843684975;20.59033866021451;0.9200581535555848
